url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-iphone-11-pro-max-64gb-hang-nhap-khau-p33928555.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro Max 64GB  - Hàng  Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-a30s-64gb-4gb-hang-chinh-hang-p37843824.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30s (64GB/4GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-s6-32gb-hang-nhap-khau-p31001687.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy S6 32GB - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-iphone-11-pro-512gb-hang-chinh-hang-p32044154.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro 512GB - Hàng Chính Hãng 	Apple										
https://tiki.vn/dien-thoai-coolpad-mega-5-hang-chinh-hang-p10141173.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad Mega 5 - Hàng Chính Hãng	Coolpad										
https://tiki.vn/apple-iphone-xr-64gb-ll-a-my-_hang-nhap-khau-p14931019.html?src=category-page-1789.1795&2hi=0	Apple Iphone Xr 64gb LL/A (Mỹ)_Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-honor-7x-64gb-4gb-3-camera-5-93-fhd-hang-chinh-hang-p1594939.html?src=category-page-1789.1795&2hi=0	Điện Thoại Honor 7X 64GB/4GB 3 Camera, 5.93' FHD+ - Hàng Chính Hãng	Honor										
https://tiki.vn/dien-thoai-itel-s13-pro-hang-chinh-hang-p15363972.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S13 Pro - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-samsung-galaxy-a30-64gb-4gb-hang-chinh-hang-p11508176.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30 (64GB/4GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-blackberry-key2-hang-chinh-hang-p2570827.html?src=category-page-1789.1795&2hi=1	Điện Thoại Blackberry KEY2 - Hàng Chính Hãng	BlackBerry										
https://tiki.vn/dien-thoai-vivo-s1-128gb-6gb-hang-chinh-hang-p24137936.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo S1 (128GB/6GB) - Hàng Chính Hãng	Vivo										
https://tiki.vn/dien-thoai-samsung-galaxy-note-10-plus-5g-256gb-12gb-hang-nhap-khau-p35193647.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy Note 10 Plus 5G (256GB/12GB) - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-nokia-106-hang-chinh-hang-p79742.html?src=category-page-1789.1795&2hi=0	Điện Thoại Nokia 106 - Hàng Chính Hãng	Nokia										
https://tiki.vn/dien-thoai-iphone-8-128gb-hang-chinh-hang-vn-a-p34942627.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 8 128GB  - Hàng Chính Hãng VN/A	Apple										
https://tiki.vn/dien-thoai-nokia-3-2-2gb-16gb-hang-chinh-hang-p15452591.html?src=category-page-1789.1795&2hi=1	Điện Thoại Nokia 3.2 (2GB/16GB) - Hàng Chính Hãng	Nokia										
https://tiki.vn/dien-thoai-vsmart-live-4gb-64gb-hang-chinh-hang-da-kich-hoat-p29633218.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vsmart Live (4GB/64GB) - Hàng Chính Hãng - Đã Kích Hoạt	Vsmart										
https://tiki.vn/dien-thoai-smartphone-masstel-x6-hang-chinh-hang-p9984235.html?src=category-page-1789.1795&2hi=0	Điện thoại Smartphone Masstel X6 - Hàng Chính Hãng	Masstel										
https://tiki.vn/dien-thoai-iphone-xs-64gb-hang-nhap-khau-chinh-hang-p4538877.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 64GB - Hàng Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-realme-c2-2gb-16gb-hang-chinh-hang-p17510355.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme C2 (2GB/16GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-samsung-galaxy-a9-2018-hang-chinh-hang-p6165547.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy A9 (2018) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-realme-c2-3gb-32gb-hang-chinh-hang-p17511117.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme C2 (3GB/32GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-samsung-galaxy-a30-64gb-4gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p12206706.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30 (64GB/4GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-xiaomi-redmi-8a-2gb-32gb-hang-chinh-hang-p37941936.html?src=category-page-1789.1795&2hi=1	Điện thoại Xiaomi Redmi 8A (2GB/32GB) - Hàng chính hãng	Xiaomi										
https://tiki.vn/dien-thoai-xiaomi-redmi-note-8-pro-6gb-64gb-hang-chinh-hang-p35964172.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi Note 8 Pro (6GB/64GB) - Hàng chính hãng	Xiaomi										
https://tiki.vn/dien-thoai-samsung-galaxy-a20s-3gb-32gb-hang-chinh-hang-p35390893.html?src=category-page-1789.1795&2hi=0	Điện thoại Samsung Galaxy A20s (3GB/32GB) - Hàng chính hãng	Samsung										
https://tiki.vn/dien-thoai-bphone-3-hang-chinh-hang-p5868813.html?src=category-page-1789.1795&2hi=0	Điện Thoại Bphone 3 - Hàng Chính Hãng	Bphone										
https://tiki.vn/dien-thoai-iphone-7-plus-128gb-hang-nhap-khau-p722986.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 7 Plus 128GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-iphone-xs-max-512gb-nhap-khau-chinh-hang-p4540009.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 512GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-xiaomi-mi-9-64gb-6gb-hang-chinh-hang-p10732592.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Mi 9 (64GB/6GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-coolpad-n3c-hang-chinh-hang-p10140438.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad N3C - Hàng Chính Hãng	Coolpad										
https://tiki.vn/dien-thoai-samsung-galaxy-s8-plus-hang-chinh-hang-da-kich-hoat-bao-hanh-12-thang-p1694229.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy S8 Plus - Hàng Chính Hãng (Đã Kích Hoạt) Bảo Hành 12 Tháng	Samsung										
https://tiki.vn/dien-thoai-iphone-xr-128gb-hang-nhap-khau-chinh-hang-p4538263.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XR 128GB - Hàng Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-philips-s327-hang-chinh-hang-p1007933.html?src=category-page-1789.1795&2hi=1	Điện Thoại Philips S327 - Hàng Chính Hãng	Philips										
https://tiki.vn/dien-thoai-iphone-11-128gb-hang-nhap-khau-p33996665.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 128GB  - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-coolpad-n5-mini-hang-chinh-hang-p37119367.html?src=category-page-1789.1795&2hi=1	Điện Thoại Coolpad N5 Mini - Hàng Chính Hãng	Coolpad										
https://tiki.vn/dien-thoai-itel-a16-hang-chinh-hang-p10697476.html?src=category-page-1789.1795&2hi=0	Điện Thoại Itel A16 - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-vivo-y93-3gb-32gb-hang-chinh-hang-p16256606.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo Y93 (3GB / 32GB) - Hàng Chính Hãng	Vivo										
https://tiki.vn/dien-thoai-samsung-galaxy-s10-plus-128gb-8gb-hang-nhap-khau-p25052766.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 Plus (128GB/8GB) - Hàng Nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-black-shark-2-quoc-te-8gb-128gb-ma-skr-h0-hang-chinh-hang-p14878121.html?src=category-page-1789.1795&2hi=1	Điện thoại Black Shark 2 Quốc Tế (8GB/128GB - Mã SKR-H0) - Hàng Chính Hãng	Black Shark										
https://tiki.vn/dien-thoai-iphone-11-pro-64gb-hang-nhap-khau-p33815238.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 Pro 64GB - Hàng Nhập Khẩu 	Apple										
https://tiki.vn/dien-thoai-oppo-a5-4gb-128gb-hang-chinh-hang-p34478313.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo A5 ( 4GB/128GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-huawei-y9-4gb-64b-2019-hang-chinh-hang-p5826147.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei Y9 (4GB/ 64B) 2019 - Hàng Chính Hãng	Huawei										
https://tiki.vn/dien-thoai-xiaomi-mi-mix-3-6gb-128gb-hang-chinh-hang-p7337765.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Mi Mix 3 (6GB/128GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-oppo-reno-hang-chinh-hang-p17510512.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo Reno - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-blackberry-key-2-red-edition-hang-chinh-hang-p15447483.html?src=category-page-1789.1795&2hi=1	Điện Thoại Blackberry Key 2 Red Edition - Hàng Chính Hãng	BlackBerry										
https://tiki.vn/dien-thoai-vivo-v17-pro-hang-chinh-hang-p35347756.html?src=category-page-1789.1795&2hi=1	Điện Thoại Vivo V17 Pro - Hàng Chính Hãng	Vivo										
https://tiki.vn/dien-thoai-honor-10-lite-hang-chinh-hang-p10071018.html?src=category-page-1789.1795&2hi=1	Điện Thoại Honor 10 Lite - Hàng Chính Hãng	Honor										
https://tiki.vn/dien-thoai-nokia-3-2-3gb-32gb-hang-chinh-hang-p15663039.html?src=category-page-1789.1795&2hi=1	Điện Thoại Nokia 3.2 (3GB/32GB) - Hàng Chính Hãng	Nokia										
https://tiki.vn/dien-thoai-sharp-r1-hang-chinh-hang-p1706099.html?src=category-page-1789.1795&2hi=0	Điện Thoại Sharp R1 - Hàng Chính Hãng	Sharp										
https://tiki.vn/dien-thoai-di-dong-blackberry-evolve-hang-chinh-hang-p10689868.html?src=category-page-1789.1795&2hi=1	Điện Thoại Di Động Blackberry Evolve - Hàng chính hãng	BlackBerry										
https://tiki.vn/dien-thoai-samsung-galaxy-a7-64gb-4gb-2018-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p12206861.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A7 (64GB/4GB) 2018 - Hàng Chính Hãng -Đã Kích Hoạt  Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-iphone-8-64gb-hang-nhap-khau-p916706.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 8 64GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-a80-128gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p14380995.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A80 (128GB/8GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-huawei-y7-pro-2019-hang-chinh-hang-p9731371.html?src=category-page-1789.1795&2hi=1	Điện Thoại Huawei Y7 PRO (2019) - Hàng Chính Hãng	Huawei										
https://tiki.vn/dien-thoai-vivo-y12-64gb-3gb-hang-chinh-hang-p24153113.html?src=category-page-1789.1795&2hi=0	Điện Thoại Vivo Y12 (64GB/3GB) - Hàng Chính Hãng	Vivo										
https://tiki.vn/dien-thoai-iphone-xs-max-256gb-hang-chinh-hang-p4539415.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 256GB - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-xiaomi-mi-a2-lite-3-32-hang-chinh-hang-p6443873.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Mi A2 Lite (3/32) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-oppo-r17-pro-hang-chinh-hang-p8339694.html?src=category-page-1789.1795&2hi=1	Điện Thoại Oppo R17 Pro - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-iphone-11-pro-max-256gb-hang-nhap-khau-p33911924.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 Pro Max 256GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/samsung-galaxy-s6-edge-32gb-hang-nhap-khau-p30008674.html?src=category-page-1789.1795&2hi=0	Samsung Galaxy s6 edge 32gb - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-iphone-x-256gb-nhap-khau-chinh-hang-p959737.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone X 256GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-iphone-8-plus-64gb-hang-nhap-khau-p916896.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 8 Plus 64GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-itel-s11-plus-hang-chinh-hang-p712726.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S11 Plus - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-iphone-xs-max-256gb-hang-nhap-khau-p14763849.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 256GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-iphone-xs-max-64gb-hang-nhap-khau-p14917752.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XS Max 64GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-masstel-juno-q7-hang-chinh-hang-p19921870.html?src=category-page-1789.1795&2hi=0	Điện thoại Masstel Juno Q7 - Hàng Chính Hãng	Masstel										
https://tiki.vn/dien-thoai-samsung-galaxy-a8-plus-2018-hang-chinh-hang-p1003657.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy A8 Plus (2018) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-iphone-7-32gb-vn-a-hang-chinh-hang-p684729.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 7 32GB VN/A - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-oppo-reno-2-hang-chinh-hang-p35729879.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO Reno 2  - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-wiko-view-3-lite-hang-chinh-hang-p39658607.html?src=category-page-1789.1795&2hi=1	Điện Thoại Wiko View 3 Lite - Hàng chính hãng	WIKO										
https://tiki.vn/dien-thoai-vsmart-active-1-hang-chinh-hang-p8123799.html?src=category-page-1789.1795&2hi=0	Điện Thoại Vsmart Active 1+ - Hàng Chính Hãng	Vsmart										
https://tiki.vn/dien-thoai-realme-3-hang-chinh-hang-p13292623.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 3 - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-samsung-galaxy-a80-128gb-8gb-hang-chinh-hang-p14380981.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A80 (128GB/8GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-realme-2-pro-8gb-128gb-hang-chinh-hang-p7621290.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 2 Pro (8GB/128GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-iphone-6s-32gb-hang-chinh-hang-vn-a-p854234.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 6s 32GB - Hàng Chính Hãng VN/A	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-s9-plus-6gb-256gb-ban-han-quoc-hang-nhap-khau-p23228227.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S9 PLUS ( 6GB / 256GB ) Bản Hàn Quốc - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-s9-plus-64gb-6gb-ban-han-quoc-hang-nhap-khau-p20373316.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S9 Plus (64GB/6GB) Bản Hàn Quốc - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-wiko-sunny-3-plus-w_k200-hang-chinh-hang-p6926491.html?src=category-page-1789.1795&2hi=0	Điện thoại Wiko Sunny 3 Plus (W_k200) - Hàng Chính Hãng	WIKO										
https://tiki.vn/dien-thoai-huawei-p30-hang-chinh-hang-p12635106.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei P30 - Hàng Chính Hãng	Huawei										
https://tiki.vn/dien-thoai-samsung-galaxy-note-10-plus-256gb-8gb-ban-my-hang-nhap-khau-p36995802.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 10 Plus (256GB/8GB) Bản Mỹ - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-tim-hang-nhap-khau-p20674264.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 - Tím - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-black-shark-2-quoc-te-12gb-256gb-ma-skr-h0-hang-chinh-hang-p17050615.html?src=category-page-1789.1795&2hi=1	Điện thoại Black Shark 2 Quốc Tế (12GB/256GB - Mã SKR-H0) - Hàng Chính Hãng	Black Shark										
https://tiki.vn/dien-thoai-vsmart-active-1-hang-chinh-hang-p8123797.html?src=category-page-1789.1795&2hi=0	Điện Thoại Vsmart Active 1 - Hàng Chính Hãng	Vsmart										
https://tiki.vn/dien-thoai-realme-2-pro-4gb-64gb-hang-chinh-hang-p7621088.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 2 Pro (4GB/64GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/combo-dien-thoai-black-shark-2-pro-quoc-te-8gb-128gb-tay-cam-trai-black-shark-2-0-hang-chinh-hang-p33139534.html?src=category-page-1789.1795&2hi=1	Combo Điện Thoại Black Shark 2 Pro Quốc Tế (8GB/128GB) + Tay Cầm Trái Black Shark 2.0 - Hàng Chính Hãng	Black Shark										
https://tiki.vn/dien-thoai-ulefone-p6000-plus-ram-3gb-rom-32gb-pin-6350mah-hang-chinh-hang-p28320364.html?src=category-page-1789.1795&2hi=0	Điện thoại Ulefone P6000 Plus (Ram 3Gb/Rom 32Gb , pin 6350mAh) hàng chính hãng	Ulefone										
https://tiki.vn/dien-thoai-itel-a16-hang-chinh-hang-p10695043.html?src=category-page-1789.1795&2hi=0	Điện Thoại ITEL A16 - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-wiko-y60-hang-chinh-hang-p37601844.html?src=category-page-1789.1795&2hi=1	Điện Thoại Wiko Y60 - Hàng chính hãng	WIKO										
https://tiki.vn/dien-thoai-nony-b1-hang-chinh-hang-p19884083.html?src=category-page-1789.1795&2hi=1	Điện Thoại Nony B1 - Hàng Chính Hãng	Nony										
https://tiki.vn/dien-thoai-xiaomi-redmi-note-7-4gb-128gb-hang-chinh-hang-p10776052.html?src=category-page-1789.1795&2hi=0	Điện Thoại Xiaomi Redmi Note 7 (4GB/128GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-huawei-honor-7a-hang-chinh-hang-p25591986.html?src=category-page-1789.1795&2hi=0	Điện Thoại Huawei Honor 7A - Hàng Chính Hãng	Huawei										
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-256gb-6gb-ban-han-quoc-hang-nhap-khau-p25401672.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 (256GB/6GB ) Bản Hàn Quốc  - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-iphone-xs-512gb-hang-chinh-hang-p4538177.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS 512GB - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-blackberry-key2-le-hang-chinh-hang-p6388491.html?src=category-page-1789.1795&2hi=1	Điện Thoại Blackberry Key2 LE - Hàng Chính Hãng	BlackBerry										
https://tiki.vn/dien-thoai-iphone-6s-32gb-hang-nhap-khau-p754976.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 6s 32GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-iphone-11-pro-256gb-hang-nhap-khau-p33802447.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone 11 Pro 256GB - Hàng Nhập Khẩu 	Apple										
https://tiki.vn/dien-thoai-iphone-11-pro-max-256gb-2-sim-hang-nhap-khau-p35483055.html?src=category-page-1789.1795&2hi=0	Điện thoại iPhone 11 Pro Max 256GB (2 Sim) - Hàng nhập khẩu 	Apple										
https://tiki.vn/dien-thoai-apple-iphone-xr-128gb-den-hang-nhap-khau-p20712873.html?src=category-page-1789.1795&2hi=0	Điện thoại Apple iPhone XR 128GB Đen - Hàng nhập khẩu	Apple										
https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-8-t295-2019-da-kich-hoat-bao-hanh-hang-chinh-hang-p23258088.html?src=category-page-1789.1795&2hi=0	Máy Tính Bảng Samsung Galaxy Tab A8 8' T295 (2019) - Đã Kích Hoạt Bảo Hành - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-masstel-x9-hang-chinh-hang-p21759956.html?src=category-page-1789.1795&2hi=1	Điện Thoại Masstel X9 - Hàng Chính Hãng	Masstel										
https://tiki.vn/dien-thoai-iphone-xr-256gb-nhap-khau-chinh-hang-p4538605.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XR 256GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-xiaomi-mi-9-128gb-6gb-hang-chinh-hang-p10732873.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Mi 9 (128GB/6GB) - Hàng Chính Hãng	Xiaomi										
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-xanh-hang-nhap-khau-p20674181.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 - Xanh - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/may-tinh-bang-samsung-galaxy-a-plus-8-co-s-pen-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p13561031.html?src=category-page-1789.1795&2hi=1	Máy Tính Bảng Samsung Galaxy A Plus 8'' (Có S Pen) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
https://tiki.vn/dien-thoai-iphone-x-64gb-hang-nhap-khau-p917556.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone X 64GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-realme-c2-2gb-32gb-hang-chinh-hang-p40335864.html?src=category-page-1789.1795&2hi=0	Điện Thoại Realme C2 (2GB/32GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-oppo-find-x-hang-chinh-hang-p2998105.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO Find X - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-xiaomi-redmi-note-8-4gb-64gb-hang-chinh-hang-p35962828.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi Note 8 (4GB/64GB) - Hàng chính hãng	Xiaomi										
https://tiki.vn/dien-thoai-smartphone-bird-s1-hang-chinh-hang-p34590658.html?src=category-page-1789.1795&2hi=1	Điện thoại smartphone Bird S1 - Hàng Chính Hãng	Bird										
https://tiki.vn/dien-thoai-smartphone-nguoi-gia-masstel-x5-fami-hang-chinh-hang-p36277141.html?src=category-page-1789.1795&2hi=1	Điện Thoại Smartphone Người Già Masstel X5 Fami - Hàng chính hãng	Masstel										
https://tiki.vn/dien-thoai-realme-3-pro-64gb-4gb-hang-chinh-hang-p20317257.html?src=category-page-1789.1795&2hi=1	Điện Thoại Realme 3 Pro (64GB/4GB) - Hàng Chính Hãng	Realme										
https://tiki.vn/dien-thoai-huawei-y6-prime-2018-hang-chinh-hang-p2360443.html?src=category-page-1789.1795&2hi=1	Điện Thoại Huawei Y6 Prime (2018) - Hàng Chính Hãng	Huawei										
https://tiki.vn/dien-thoai-xiaomi-redmi-note-8-pro-6gb-128gb-hang-chinh-hang-p35965073.html?src=category-page-1789.1795&2hi=1	Điện Thoại Xiaomi Redmi Note 8 Pro (6GB/128GB) - Hàng chính hãng	Xiaomi										
https://tiki.vn/dien-thoai-iphone-xs-max-512gb-hang-chinh-hang-p4539441.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 512GB - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-s10-plus-sm-g975u-128gb-8gb-ban-my-hang-nhap-khau-p21482016.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 Plus SM-G975U (128GB/8GB) - Bản Mỹ - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-ban-256gb-hang-nhap-khau-p25401645.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 Bản 256GB  - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-note-8-den-hang-nhap-khau-p20676584.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 8 - Đen - Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-iphone-11-pro-64gb-2-sim-hang-nhap-khau-p35741017.html?src=category-page-1789.1795&2hi=0	Điện thoại iPhone 11 Pro 64GB (2 Sim) - Hàng nhập khẩu	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-s10-128gb-8gb-hang-nhap-khau-p25052048.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy S10 (128GB/8GB) - Hàng nhập khẩu	Samsung										
https://tiki.vn/dien-thoai-iphone-xs-256gb-hang-chinh-hang-p4538011.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone XS 256GB - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-iphone-x-256gb-hang-nhap-khau-p917986.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone X 256GB - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-oppo-a1k-2gb-32gb-hang-chinh-hang-p20123594.html?src=category-page-1789.1795&2hi=0	Điện thoại Oppo A1K (2GB/32GB)  - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-iphone-xs-max-64gb-hang-chinh-hang-p4538569.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 64GB - Hàng Chính Hãng	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-a50s-64gb-4gb-hang-chinh-hang-p29964500.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A50s (64GB/4GB) - Hàng Chính Hãng	Samsung										
